NSID	HHID	W7MODE	W7QSAMEAD	W7QANYSTA	W7INCAR	W7LIVERELAT	W7SHGINT	W7SEX	W7RELATION
NS10171G	7	1	1	-91	-91	-91	1	-91	-91
NS10171G	8	1	1	-91	-91	-91	0	-91	-91
NS10171G	9	1	1	-91	-91	-91	2	2	2
NS10172H	1	2	1	-91	-91	-91	4	-91	-91
NS10172H	2	2	1	-91	-91	-91	1	-91	-91
NS10172H	3	2	1	-91	-91	-91	1	-91	-91
NS10172H	4	2	1	-91	-91	-91	1	-91	-91
NS10173J	1	3	1	-91	-91	-91	4	-91	-91
NS10173J	2	3	1	-91	-91	-91	1	-91	-91
NS10173J	3	3	1	-91	-91	-91	1	-91	-91
NS10173J	4	3	1	-91	-91	-91	1	-91	-91
NS10174K	1	3	1	-91	-91	-91	4	-91	-91
NS10174K	2	3	1	-91	-91	-91	1	-91	-91
NS10174K	3	3	1	-91	-91	-91	1	-91	-91
NS10174K	4	3	1	-91	-91	-91	1	-91	-91
NS10175L	1	1	1	-91	-91	-91	4	-91	-91
NS10175L	2	1	1	-91	-91	-91	0	-91	-91
NS10175L	3	1	1	-91	-91	-91	1	-91	-91
NS10175L	4	1	1	-91	-91	-91	1	-91	-91
NS10175L	5	1	1	-91	-91	-91	0	-91	-91
NS10175L	6	1	1	-91	-91	-91	0	-91	-91
NS10179Q	1	1	1	-91	-91	-91	4	-91	-91
NS10179Q	2	1	1	-91	-91	-91	0	-91	-91
NS10179Q	3	1	1	-91	-91	-91	0	-91	-91
NS10179Q	4	1	1	-91	-91	-91	0	-91	-91
NS10179Q	5	1	1	-91	-91	-91	6	-91	-91
NS10179Q	6	1	1	-91	-91	-91	6	-91	-91
NS10179Q	7	1	1	-91	-91	-91	2	1	7
NS10181B	1	2	1	-91	-91	-91	4	-91	-91
NS10181B	2	2	1	-91	-91	-91	1	-91	-91
NS10181B	3	2	1	-91	-91	-91	1	-91	-91
NS10181B	4	2	1	-91	-91	-91	0	-91	-91
NS10181B	5	2	1	-91	-91	-91	1	-91	-91
NS10181B	6	2	1	-91	-91	-91	1	-91	-91
NS10182C	1	2	1	-91	-91	-91	4	-91	-91
NS10182C	2	2	1	-91	-91	-91	1	-91	-91
NS10182C	3	2	1	-91	-91	-91	1	-91	-91
NS10182C	4	2	1	-91	-91	-91	0	-91	-91
NS10182C	5	2	1	-91	-91	-91	0	-91	-91
NS10182C	6	2	1	-91	-91	-91	0	-91	-91
NS10182C	7	2	1	-91	-91	-91	0	-91	-91
NS10182C	8	2	1	-91	-91	-91	0	-91	-91
NS10182C	9	2	1	-91	-91	-91	6	-91	-91
NS10182C	10	2	1	-91	-91	-91	6	-91	-91
NS10182C	11	2	1	-91	-91	-91	6	-91	-91
NS10182C	12	2	1	-91	-91	-91	2	1	2
NS10186G	1	3	1	-91	-91	-91	4	-91	-91
NS10186G	2	3	1	-91	-91	-91	1	-91	-91
NS10186G	3	3	1	-91	-91	-91	1	-91	-91
NS10188J	1	3	1	-91	-91	-91	4	-91	-91
NS10188J	2	3	1	-91	-91	-91	1	-91	-91
NS10188J	3	3	1	-91	-91	-91	1	-91	-91
NS10189K	1	1	1	-91	-91	-91	4	-91	-91
NS10189K	2	1	1	-91	-91	-91	1	-91	-91
NS10189K	3	1	1	-91	-91	-91	1	-91	-91
NS10189K	4	1	1	-91	-91	-91	0	-91	-91
NS10193Y	1	2	1	-91	-91	-91	4	-91	-91
NS10193Y	2	2	1	-91	-91	-91	1	-91	-91
NS10194Z	1	1	1	-91	-91	-91	4	-91	-91
NS10194Z	2	1	1	-91	-91	-91	0	-91	-91
NS10194Z	3	1	1	-91	-91	-91	0	-91	-91
NS10194Z	4	1	1	-91	-91	-91	1	-91	-91
NS10194Z	5	1	1	-91	-91	-91	0	-91	-91
NS10194Z	6	1	1	-91	-91	-91	1	-91	-91
NS10194Z	7	1	1	-91	-91	-91	2	1	5
NS10194Z	8	1	1	-91	-91	-91	2	1	3
NS10195A	1	3	1	-91	-91	-91	4	-91	-91
NS10195A	2	3	1	-91	-91	-91	1	-91	-91
NS10195A	3	3	1	-91	-91	-91	0	-91	-91
NS10195A	4	3	1	-91	-91	-91	1	-91	-91
NS10195A	5	3	1	-91	-91	-91	1	-91	-91
NS10195A	6	3	1	-91	-91	-91	1	-91	-91
NS10195A	7	3	1	-91	-91	-91	1	-91	-91
NS10199E	1	2	1	-91	-91	-91	4	-91	-91
NS10199E	2	2	1	-91	-91	-91	1	-91	-91
NS10199E	3	2	1	-91	-91	-91	1	-91	-91
NS10199E	4	2	1	-91	-91	-91	1	-91	-91
NS10200W	1	3	1	-91	-91	-91	4	-91	-91
NS10200W	2	3	1	-91	-91	-91	1	-91	-91
NS10200W	3	3	1	-91	-91	-91	1	-91	-91
NS10200W	4	3	1	-91	-91	-91	0	-91	-91
NS10200W	5	3	1	-91	-91	-91	0	-91	-91
NS10200W	6	3	1	-91	-91	-91	1	-91	-91
NS10203Z	1	3	1	-91	-91	-91	4	-91	-91
NS10203Z	2	3	1	-91	-91	-91	1	-91	-91
NS10203Z	3	3	1	-91	-91	-91	1	-91	-91
NS10203Z	4	3	1	-91	-91	-91	1	-91	-91
NS10204A	1	1	1	-91	-91	-91	4	-91	-91
NS10204A	2	1	1	-91	-91	-91	1	-91	-91
NS10204A	3	1	1	-91	-91	-91	1	-91	-91
NS10204A	4	1	1	-91	-91	-91	0	-91	-91
NS10204A	5	1	1	-91	-91	-91	1	-91	-91
NS10204A	6	1	1	-91	-91	-91	1	-91	-91
NS10205B	1	2	1	-91	-91	-91	4	-91	-91
NS10205B	2	2	1	-91	-91	-91	1	-91	-91
NS10205B	3	2	1	-91	-91	-91	0	-91	-91
NS10205B	4	2	1	-91	-91	-91	0	-91	-91
NS10205B	5	2	1	-91	-91	-91	0	-91	-91
NS10205B	6	2	1	-91	-91	-91	3	-91	-91
NS10206C	1	1	1	-91	-91	-91	4	-91	-91
NS10206C	2	1	1	-91	-91	-91	1	-91	-91
NS10206C	3	1	1	-91	-91	-91	1	-91	-91
NS10206C	4	-91	-91	-91	-91	-91	0	-91	-91
NS10206C	5	1	1	-91	-91	-91	1	-91	-91
NS10207D	1	2	1	-91	-91	-91	4	-91	-91
NS10207D	2	2	1	-91	-91	-91	1	-91	-91
NS10207D	3	2	1	-91	-91	-91	1	-91	-91
NS10209F	1	3	1	-91	-91	-91	4	-91	-91
NS10209F	2	3	1	-91	-91	-91	1	-91	-91
NS10209F	3	3	1	-91	-91	-91	1	-91	-91
NS10209F	4	3	1	-91	-91	-91	1	-91	-91
NS10211R	1	2	1	-91	-91	-91	4	-91	-91
NS10211R	2	2	1	-91	-91	-91	1	-91	-91
NS10211R	3	2	1	-91	-91	-91	1	-91	-91
NS10212S	1	2	1	-91	-91	-91	4	-91	-91
NS10212S	2	2	1	-91	-91	-91	1	-91	-91
NS10212S	3	2	1	-91	-91	-91	1	-91	-91
NS10212S	4	2	1	-91	-91	-91	0	-91	-91
NS10213T	1	3	1	-91	-91	-91	4	-91	-91
NS10213T	2	3	1	-91	-91	-91	1	-91	-91
NS10213T	3	3	1	-91	-91	-91	1	-91	-91
NS10213T	4	3	1	-91	-91	-91	1	-91	-91
NS10213T	5	3	1	-91	-91	-91	1	-91	-91
NS10216X	1	3	1	-91	-91	-91	4	-91	-91
NS10216X	2	3	1	-91	-91	-91	1	-91	-91
NS10216X	3	3	1	-91	-91	-91	1	-91	-91
NS10216X	4	-91	-91	-91	-91	-91	0	-91	-91
NS10216X	5	-91	-91	-91	-91	-91	0	-91	-91
NS10216X	6	3	1	-91	-91	-91	0	-91	-91
NS10216X	7	3	1	-91	-91	-91	1	-91	-91
NS10216X	8	3	1	-91	-91	-91	2	2	2
NS10217Y	1	2	1	-91	-91	-91	4	-91	-91
NS10217Y	2	2	1	-91	-91	-91	0	-91	-91
NS10217Y	3	2	1	-91	-91	-91	0	-91	-91
NS10217Y	4	2	1	-91	-91	-91	0	-91	-91
NS10217Y	5	2	1	-91	-91	-91	1	-91	-91
NS10218Z	1	2	1	-91	-91	-91	4	-91	-91
NS10218Z	2	2	1	-91	-91	-91	1	-91	-91
NS10218Z	3	2	1	-91	-91	-91	1	-91	-91
NS10218Z	4	2	1	-91	-91	-91	1	-91	-91
NS10218Z	5	2	1	-91	-91	-91	1	-91	-91
NS10219A	1	1	1	-91	-91	-91	4	-91	-91
NS10219A	2	1	1	-91	-91	-91	1	-91	-91
NS10219A	3	1	1	-91	-91	-91	1	-91	-91
NS10219A	4	-91	-91	-91	-91	-91	0	-91	-91
NS10219A	5	-91	-91	-91	-91	-91	0	-91	-91
NS10219A	6	-91	-91	-91	-91	-91	0	-91	-91
NS10222M	1	2	1	-91	-91	-91	4	-91	-91
NS10222M	2	2	1	-91	-91	-91	1	-91	-91
NS10222M	3	2	1	-91	-91	-91	1	-91	-91
NS10222M	4	2	1	-91	-91	-91	3	-91	-91
NS10222M	5	2	1	-91	-91	-91	1	-91	-91
NS10222M	6	2	1	-91	-91	-91	1	-91	-91
NS10224P	1	2	1	-91	-91	-91	4	-91	-91
NS10224P	2	2	1	-91	-91	-91	1	-91	-91
NS10224P	3	2	1	-91	-91	-91	1	-91	-91
NS10225Q	1	1	1	-91	-91	-91	4	-91	-91
NS10225Q	2	1	1	-91	-91	-91	1	-91	-91
NS10225Q	3	1	1	-91	-91	-91	0	-91	-91
NS10225Q	4	1	1	-91	-91	-91	3	-91	-91
NS10225Q	5	1	1	-91	-91	-91	0	-91	-91
NS10225Q	6	1	1	-91	-91	-91	0	-91	-91
NS10225Q	7	1	1	-91	-91	-91	0	-91	-91
NS10225Q	8	1	1	-91	-91	-91	1	-91	-91
NS10225Q	9	1	1	-91	-91	-91	1	-91	-91
NS10225Q	10	1	1	-91	-91	-91	1	-91	-91
NS10225Q	11	1	1	-91	-91	-91	0	-91	-91
NS10225Q	12	1	1	-91	-91	-91	3	-91	-91
NS10225Q	13	1	1	-91	-91	-91	0	-91	-91
NS10225Q	14	1	1	-91	-91	-91	2	2	7
NS10226R	1	2	2	1	-91	-91	4	-91	-91
NS10226R	2	2	2	1	-91	-91	0	-91	-91
NS10226R	3	2	2	1	-91	-91	0	-91	-91
NS10226R	4	2	2	1	-91	-91	0	-91	-91
NS10226R	5	2	2	1	-91	-91	0	-91	-91
NS10226R	6	2	2	1	-91	-91	1	-91	-91
NS10226R	7	2	2	1	-91	-91	2	1	3
NS10227S	1	3	1	-91	-91	-91	4	-91	-91
NS10227S	2	3	1	-91	-91	-91	1	-91	-91
NS10227S	3	3	1	-91	-91	-91	1	-91	-91
NS10227S	4	3	1	-91	-91	-91	1	-91	-91
NS10227S	5	3	1	-91	-91	-91	1	-91	-91
NS10227S	6	3	1	-91	-91	-91	1	-91	-91
NS10229V	1	2	1	-91	-91	-91	4	-91	-91
NS10229V	2	2	1	-91	-91	-91	1	-91	-91
NS10229V	3	2	1	-91	-91	-91	1	-91	-91
NS10229V	4	2	1	-91	-91	-91	1	-91	-91
NS10231F	1	3	1	-91	-91	-91	4	-91	-91
NS10231F	2	3	1	-91	-91	-91	1	-91	-91
NS10231F	3	3	1	-91	-91	-91	1	-91	-91
NS10231F	4	3	1	-91	-91	-91	3	-91	-91
NS10238N	1	2	1	-91	-91	-91	4	-91	-91
NS10238N	2	2	1	-91	-91	-91	1	-91	-91
NS10238N	3	2	1	-91	-91	-91	1	-91	-91
NS10239P	1	2	1	-91	-91	-91	4	-91	-91
NS10239P	2	2	1	-91	-91	-91	1	-91	-91
NS10239P	3	2	1	-91	-91	-91	0	-91	-91
NS10239P	4	2	1	-91	-91	-91	1	-91	-91
NS10240Z	1	1	3	-91	-91	-91	4	-91	-91
NS10240Z	2	1	3	-91	-91	-91	0	-91	-91
NS10240Z	3	1	3	-91	-91	-91	0	-91	-91
NS10240Z	4	1	3	-91	-91	-91	0	-91	-91
NS10240Z	5	1	3	-91	-91	-91	0	-91	-91
NS10240Z	6	1	3	-91	-91	-91	0	-91	-91
NS10240Z	7	1	3	-91	-91	-91	0	-91	-91
NS10240Z	8	1	3	-91	-91	-91	1	-91	-91
NS10240Z	9	1	3	-91	-91	-91	1	-91	-91
NS10241A	1	2	1	-91	-91	-91	4	-91	-91
NS10241A	2	2	1	-91	-91	-91	1	-91	-91
NS10241A	3	2	1	-91	-91	-91	1	-91	-91
NS10241A	4	2	1	-91	-91	-91	1	-91	-91
NS10241A	5	2	1	-91	-91	-91	1	-91	-91
NS10241A	6	2	1	-91	-91	-91	1	-91	-91
NS10245E	1	2	1	-91	-91	-91	4	-91	-91
NS10245E	2	2	1	-91	-91	-91	1	-91	-91
NS10245E	3	2	1	-91	-91	-91	1	-91	-91
NS10245E	4	2	1	-91	-91	-91	0	-91	-91
NS10245E	5	2	1	-91	-91	-91	0	-91	-91
NS10245E	6	2	1	-91	-91	-91	0	-91	-91
NS10246F	1	2	2	2	8	-91	4	-91	-91
NS10246F	2	2	2	2	8	-91	3	-91	-91
NS10246F	3	2	2	2	8	-91	3	-91	-91
NS10246F	4	2	2	2	8	-91	0	-91	-91
NS10246F	5	2	2	2	8	-91	3	-91	-91
NS10246F	6	2	2	2	8	-91	3	-91	-91
NS10246F	7	2	2	2	8	-91	3	-91	-91
NS10246F	8	2	2	2	8	-91	0	-91	-91
NS10246F	9	2	2	2	8	-91	2	2	3
NS10247G	1	2	1	-91	-91	-91	4	-91	-91
NS10247G	2	2	1	-91	-91	-91	1	-91	-91
NS10247G	3	2	1	-91	-91	-91	0	-91	-91
NS10247G	4	2	1	-91	-91	-91	2	2	2
NS10248H	1	2	1	-91	-91	-91	4	-91	-91
NS10248H	2	2	1	-91	-91	-91	0	-91	-91
NS10248H	3	2	1	-91	-91	-91	0	-91	-91
NS10248H	4	2	1	-91	-91	-91	0	-91	-91
NS10248H	5	2	1	-91	-91	-91	0	-91	-91
NS10250T	1	3	1	-91	-91	-91	4	-91	-91
NS10250T	2	3	1	-91	-91	-91	0	-91	-91
NS10250T	3	3	1	-91	-91	-91	0	-91	-91
NS10250T	4	3	1	-91	-91	-91	0	-91	-91
NS10250T	5	3	1	-91	-91	-91	0	-91	-91
NS10250T	6	3	1	-91	-91	-91	0	-91	-91
NS10250T	7	3	1	-91	-91	-91	1	-91	-91
NS10250T	8	3	1	-91	-91	-91	3	-91	-91
NS10250T	9	3	1	-91	-91	-91	2	1	7
NS10252W	1	3	1	-91	-91	-91	4	-91	-91
NS10252W	2	3	1	-91	-91	-91	1	-91	-91
NS10252W	3	3	1	-91	-91	-91	1	-91	-91
NS10253X	1	2	1	-91	-91	-91	4	-91	-91
NS10253X	2	2	1	-91	-91	-91	1	-91	-91
NS10253X	3	2	1	-91	-91	-91	1	-91	-91
NS10253X	4	2	1	-91	-91	-91	0	-91	-91
NS10253X	5	2	1	-91	-91	-91	0	-91	-91
NS10253X	6	2	1	-91	-91	-91	2	2	2
NS10254Y	1	2	1	-91	-91	-91	4	-91	-91
NS10254Y	2	2	1	-91	-91	-91	0	-91	-91
NS10254Y	3	2	1	-91	-91	-91	0	-91	-91
NS10254Y	4	2	1	-91	-91	-91	0	-91	-91
NS10254Y	5	2	1	-91	-91	-91	0	-91	-91
NS10254Y	6	2	1	-91	-91	-91	0	-91	-91
NS10254Y	7	2	1	-91	-91	-91	1	-91	-91
NS10254Y	8	2	1	-91	-91	-91	1	-91	-91
NS10254Y	9	2	1	-91	-91	-91	1	-91	-91
NS10255Z	1	3	1	-91	-91	-91	4	-91	-91
NS10255Z	2	3	1	-91	-91	-91	1	-91	-91
NS10255Z	3	3	1	-91	-91	-91	1	-91	-91
NS10255Z	4	3	1	-91	-91	-91	3	-91	-91
NS10256A	1	2	1	-91	-91	-91	4	-91	-91
NS10256A	2	2	1	-91	-91	-91	6	-91	-91
NS10256A	3	2	1	-91	-91	-91	0	-91	-91
NS10256A	4	2	1	-91	-91	-91	0	-91	-91
NS10256A	5	2	1	-91	-91	-91	0	-91	-91
NS10256A	6	2	1	-91	-91	-91	2	2	1
NS10258C	1	3	1	-91	-91	-91	4	-91	-91
NS10258C	2	3	1	-91	-91	-91	1	-91	-91
NS10258C	3	3	1	-91	-91	-91	1	-91	-91
NS10259D	1	2	1	-91	-91	-91	4	-91	-91
NS10259D	2	2	1	-91	-91	-91	1	-91	-91
NS10259D	3	2	1	-91	-91	-91	0	-91	-91
NS10259D	4	2	1	-91	-91	-91	1	-91	-91
NS10260N	1	3	1	-91	-91	-91	4	-91	-91
NS10260N	2	3	1	-91	-91	-91	1	-91	-91
NS10260N	3	3	1	-91	-91	-91	1	-91	-91
NS10260N	4	3	1	-91	-91	-91	1	-91	-91
NS10262Q	1	3	2	2	8	-91	4	-91	-91
NS10262Q	2	3	2	2	8	-91	0	-91	-91
NS10262Q	3	3	2	2	8	-91	0	-91	-91
NS10262Q	4	3	2	2	8	-91	0	-91	-91
NS10262Q	5	3	2	2	8	-91	0	-91	-91
NS10262Q	6	3	2	2	8	-91	0	-91	-91
NS10262Q	7	3	2	2	8	-91	3	-91	-91
NS10262Q	8	3	2	2	8	-91	2	2	7
NS10265T	1	3	1	-91	-91	-91	4	-91	-91
NS10265T	2	3	1	-91	-91	-91	1	-91	-91
NS10265T	3	3	1	-91	-91	-91	1	-91	-91
NS10266V	1	2	1	-91	-91	-91	4	-91	-91
NS10266V	2	2	1	-91	-91	-91	1	-91	-91
NS10266V	3	2	1	-91	-91	-91	1	-91	-91
NS10266V	4	2	1	-91	-91	-91	1	-91	-91
NS10266V	5	2	1	-91	-91	-91	1	-91	-91
NS10266V	6	2	1	-91	-91	-91	1	-91	-91
NS10266V	7	2	1	-91	-91	-91	1	-91	-91
NS10270H	1	3	1	-91	-91	-91	4	-91	-91
NS10270H	2	3	1	-91	-91	-91	1	-91	-91
NS10270H	3	3	1	-91	-91	-91	1	-91	-91
NS10270H	4	3	1	-91	-91	-91	1	-91	-91
NS10270H	5	3	1	-91	-91	-91	1	-91	-91
NS10273L	1	3	1	-91	-91	-91	4	-91	-91
NS10273L	2	3	1	-91	-91	-91	1	-91	-91
NS10273L	3	3	1	-91	-91	-91	1	-91	-91
NS10273L	4	3	1	-91	-91	-91	1	-91	-91
NS10273L	5	3	1	-91	-91	-91	0	-91	-91
NS10273L	6	3	1	-91	-91	-91	1	-91	-91
NS10274M	1	3	1	-91	-91	-91	4	-91	-91
NS10274M	2	3	1	-91	-91	-91	0	-91	-91
NS10274M	3	3	1	-91	-91	-91	1	-91	-91
NS10274M	4	3	1	-91	-91	-91	0	-91	-91
NS10274M	5	3	1	-91	-91	-91	1	-91	-91
NS10274M	6	3	1	-91	-91	-91	2	2	1
NS10277Q	1	3	1	-91	-91	-91	4	-91	-91
NS10277Q	2	3	1	-91	-91	-91	1	-91	-91
NS10277Q	3	3	1	-91	-91	-91	1	-91	-91
NS10277Q	4	3	1	-91	-91	-91	1	-91	-91
NS10277Q	5	3	1	-91	-91	-91	1	-91	-91
NS10279S	1	2	1	-91	-91	-91	4	-91	-91
NS10279S	2	2	1	-91	-91	-91	1	-91	-91
NS10279S	3	2	1	-91	-91	-91	1	-91	-91
NS10284G	1	2	1	-91	-91	-91	4	-91	-91
NS10284G	2	2	1	-91	-91	-91	1	-91	-91
NS10284G	3	2	1	-91	-91	-91	1	-91	-91
NS10284G	4	2	1	-91	-91	-91	1	-91	-91
NS10284G	5	2	1	-91	-91	-91	1	-91	-91
NS10287K	1	3	1	-91	-91	-91	4	-91	-91
NS10287K	2	3	1	-91	-91	-91	-92	-91	-91
NS10287K	3	3	1	-91	-91	-91	-92	-91	-91
NS10287K	4	3	1	-91	-91	-91	-92	-91	-91
NS10287K	5	3	1	-91	-91	-91	-92	-91	-91
NS10288L	1	3	1	-91	-91	-91	4	-91	-91
NS10288L	2	3	1	-91	-91	-91	1	-91	-91
NS10288L	3	3	1	-91	-91	-91	1	-91	-91
NS10288L	4	3	1	-91	-91	-91	1	-91	-91
NS10290X	1	3	1	-91	-91	-91	4	-91	-91
NS10290X	2	3	1	-91	-91	-91	1	-91	-91
NS10290X	3	3	1	-91	-91	-91	1	-91	-91
NS10290X	4	3	1	-91	-91	-91	0	-91	-91
NS10290X	5	3	1	-91	-91	-91	1	-91	-91
NS10291Y	1	2	1	-91	-91	-91	4	-91	-91
NS10291Y	2	2	1	-91	-91	-91	1	-91	-91
NS10291Y	3	2	1	-91	-91	-91	1	-91	-91
NS10291Y	4	2	1	-91	-91	-91	0	-91	-91
NS10291Y	5	2	1	-91	-91	-91	1	-91	-91
NS10291Y	6	2	1	-91	-91	-91	1	-91	-91
NS10291Y	7	2	1	-91	-91	-91	1	-91	-91
NS10291Y	8	2	1	-91	-91	-91	1	-91	-91
NS10291Y	9	2	1	-91	-91	-91	1	-91	-91
NS10291Y	10	2	1	-91	-91	-91	1	-91	-91
NS10291Y	11	2	1	-91	-91	-91	1	-91	-91
NS10292Z	1	3	1	-91	-91	-91	4	-91	-91
NS10292Z	2	3	1	-91	-91	-91	1	-91	-91
NS10292Z	3	3	1	-91	-91	-91	1	-91	-91
NS10292Z	4	3	1	-91	-91	-91	1	-91	-91
NS10292Z	5	3	1	-91	-91	-91	1	-91	-91
NS10295C	1	3	1	-91	-91	-91	4	-91	-91
NS10295C	2	3	1	-91	-91	-91	1	-91	-91
NS10295C	3	3	1	-91	-91	-91	1	-91	-91
NS10299G	1	2	1	-91	-91	-91	4	-91	-91
NS10299G	2	2	1	-91	-91	-91	1	-91	-91
NS10299G	3	2	1	-91	-91	-91	1	-91	-91
NS10299G	4	2	1	-91	-91	-91	1	-91	-91
NS10299G	5	2	1	-91	-91	-91	1	-91	-91
NS10300Y	1	2	1	-91	-91	-91	4	-91	-91
NS10300Y	2	2	1	-91	-91	-91	1	-91	-91
NS10300Y	3	2	1	-91	-91	-91	1	-91	-91
NS10300Y	4	2	1	-91	-91	-91	1	-91	-91
NS10300Y	5	2	1	-91	-91	-91	1	-91	-91
NS10301Z	1	2	1	-91	-91	-91	4	-91	-91
NS10301Z	2	2	1	-91	-91	-91	1	-91	-91
NS10301Z	3	2	1	-91	-91	-91	1	-91	-91
NS10302A	1	2	2	2	8	-91	4	-91	-91
NS10302A	2	2	2	2	8	-91	0	-91	-91
NS10302A	3	2	2	2	8	-91	0	-91	-91
NS10302A	4	2	2	2	8	-91	3	-91	-91
NS10302A	5	2	2	2	8	-91	2	1	4
NS10303B	1	2	1	-91	-91	-91	4	-91	-91
NS10303B	2	2	1	-91	-91	-91	1	-91	-91
NS10303B	3	2	1	-91	-91	-91	1	-91	-91
NS10303B	4	2	1	-91	-91	-91	1	-91	-91
NS10303B	5	2	1	-91	-91	-91	1	-91	-91
NS10303B	6	2	1	-91	-91	-91	1	-91	-91
NS10303B	7	2	1	-91	-91	-91	1	-91	-91
NS10305D	1	1	1	-91	-91	-91	4	-91	-91
NS10305D	2	1	1	-91	-91	-91	1	-91	-91
NS10305D	3	1	1	-91	-91	-91	0	-91	-91
NS10305D	4	1	1	-91	-91	-91	0	-91	-91
NS10305D	5	1	1	-91	-91	-91	0	-91	-91
NS10305D	6	1	1	-91	-91	-91	1	-91	-91
NS10305D	7	1	1	-91	-91	-91	3	-91	-91
NS10306E	1	2	1	-91	-91	-91	4	-91	-91
NS10306E	2	2	1	-91	-91	-91	1	-91	-91
NS10306E	3	2	1	-91	-91	-91	0	-91	-91
NS10306E	4	2	1	-91	-91	-91	1	-91	-91
NS10307F	1	3	1	-91	-91	-91	4	-91	-91
NS10307F	2	3	1	-91	-91	-91	1	-91	-91
NS10307F	3	3	1	-91	-91	-91	1	-91	-91
NS10307F	4	3	1	-91	-91	-91	0	-91	-91
NS10308G	1	2	1	-91	-91	-91	4	-91	-91
NS10308G	2	2	1	-91	-91	-91	1	-91	-91
NS10308G	3	2	1	-91	-91	-91	1	-91	-91
NS10308G	4	2	1	-91	-91	-91	1	-91	-91
NS10308G	5	2	1	-91	-91	-91	1	-91	-91
NS10308G	6	2	1	-91	-91	-91	1	-91	-91
NS10308G	7	2	1	-91	-91	-91	1	-91	-91
NS10310S	1	3	1	-91	-91	-91	4	-91	-91
NS10310S	2	3	1	-91	-91	-91	1	-91	-91
NS10310S	3	3	1	-91	-91	-91	1	-91	-91
NS10312V	1	3	1	-91	-91	-91	4	-91	-91
NS10312V	2	3	1	-91	-91	-91	1	-91	-91
NS10312V	3	3	1	-91	-91	-91	3	-91	-91
NS10312V	4	3	1	-91	-91	-91	1	-91	-91
NS10315Y	1	3	1	-91	-91	-91	4	-91	-91
NS10315Y	2	3	1	-91	-91	-91	1	-91	-91
NS10315Y	3	3	1	-91	-91	-91	0	-91	-91
NS10315Y	4	3	1	-91	-91	-91	2	1	1
NS10315Y	5	3	1	-91	-91	-91	2	1	2
NS10316Z	1	3	1	-91	-91	-91	4	-91	-91
NS10316Z	2	3	1	-91	-91	-91	1	-91	-91
NS10316Z	3	3	1	-91	-91	-91	1	-91	-91
NS10316Z	4	3	1	-91	-91	-91	1	-91	-91
NS10316Z	5	3	1	-91	-91	-91	0	-91	-91
NS10316Z	6	3	1	-91	-91	-91	3	-91	-91
NS10317A	1	1	1	-91	-91	-91	4	-91	-91
NS10317A	2	1	1	-91	-91	-91	1	-91	-91
NS10317A	3	1	1	-91	-91	-91	1	-91	-91
NS10317A	4	1	1	-91	-91	-91	1	-91	-91
NS10317A	5	1	1	-91	-91	-91	1	-91	-91
NS10317A	6	1	1	-91	-91	-91	3	-91	-91
NS10317A	7	1	1	-91	-91	-91	0	-91	-91
NS10317A	8	1	1	-91	-91	-91	0	-91	-91
NS10322P	1	2	1	-91	-91	-91	4	-91	-91
NS10322P	2	2	1	-91	-91	-91	1	-91	-91
NS10322P	3	2	1	-91	-91	-91	1	-91	-91
NS10322P	4	-91	-91	-91	-91	-91	0	-91	-91
NS10322P	5	2	1	-91	-91	-91	1	-91	-91
NS10323Q	1	2	1	-91	-91	-91	4	-91	-91
NS10323Q	2	2	1	-91	-91	-91	1	-91	-91
NS10323Q	3	2	1	-91	-91	-91	1	-91	-91
NS10323Q	4	2	1	-91	-91	-91	1	-91	-91
NS10324R	1	3	1	-91	-91	-91	4	-91	-91
NS10324R	2	3	1	-91	-91	-91	1	-91	-91
NS10324R	3	3	1	-91	-91	-91	1	-91	-91
NS10325S	1	3	1	-91	-91	-91	4	-91	-91
NS10325S	2	3	1	-91	-91	-91	1	-91	-91
NS10325S	3	3	1	-91	-91	-91	1	-91	-91
NS10325S	4	3	1	-91	-91	-91	1	-91	-91
NS10328W	1	2	1	-91	-91	-91	4	-91	-91
NS10328W	2	2	1	-91	-91	-91	1	-91	-91
NS10328W	3	2	1	-91	-91	-91	1	-91	-91
NS10328W	4	2	1	-91	-91	-91	1	-91	-91
NS10328W	5	2	1	-91	-91	-91	1	-91	-91
NS10328W	6	2	1	-91	-91	-91	1	-91	-91
NS10328W	7	2	1	-91	-91	-91	1	-91	-91
NS10329X	1	1	1	-91	-91	-91	4	-91	-91
NS10329X	2	1	1	-91	-91	-91	0	-91	-91
NS10329X	3	1	1	-91	-91	-91	0	-91	-91
NS10329X	4	1	1	-91	-91	-91	1	-91	-91
NS10329X	5	1	1	-91	-91	-91	1	-91	-91
NS10329X	6	1	1	-91	-91	-91	1	-91	-91
NS10329X	7	1	1	-91	-91	-91	3	-91	-91
NS10329X	8	1	1	-91	-91	-91	1	-91	-91
NS10330G	1	1	2	2	8	-91	4	-91	-91
NS10330G	2	1	2	2	8	-91	3	-91	-91
NS10330G	3	1	2	2	8	-91	0	-91	-91
NS10330G	4	1	2	2	8	-91	0	-91	-91
NS10330G	5	1	2	2	8	-91	3	-91	-91
NS10330G	6	1	2	2	8	-91	2	2	-92
NS10330G	7	1	2	2	8	-91	2	1	-92
NS10330G	8	1	2	2	8	-91	2	2	-92
NS10330G	9	1	2	2	8	-91	2	2	-92
