NSID	w3HhID	w3Newmember	w3SHGint	w3Ylft	w3NRSdoin	w3NRSSAge	w3NRSStyp	w3Sex	w3Newy	w3Newm	w3MarStat	w3LiveWit	w3EmpStat	w3EthGrp	w3R_1	w3R_2	w3R_3	w3R_4	w3R_5	w3R_6	w3R_7	w3R_8	w3R_9	w3R_10	w3R_11	w3R_12	w3R_13	w3R_14	w3R_15	w3R_16	w3R_17	w3R_18
NS19192H	2	-91	1	-91	-91	-91	-91	2	-91	-91	5	-91	6	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19192H	3	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19192H	4	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19193J	1	-91	-91	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19193J	2	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19193J	3	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19193J	4	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19194K	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19194K	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19194K	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19194K	4	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	3	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19194K	5	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19195L	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19195L	2	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	6	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19195L	3	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19195L	4	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19195L	5	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	1	-91	13	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19196M	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19196M	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19196M	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	3	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19196M	4	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	2	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19196M	5	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19197N	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19197N	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	6	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19197N	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	7	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19197N	4	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19197N	5	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19197N	6	-91	2	9	1	24	-91	1	-91	-91	-91	-91	-91	-91	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19198P	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19198P	2	-91	1	-91	-91	-91	-91	1	-91	-91	5	2	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19198P	3	1	-91	-91	-91	-91	-91	1	2	9	1	2	1	11	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19199Q	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19199Q	2	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19201H	1	-91	-91	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19201H	2	-91	1	-91	-91	-91	-91	2	-91	-91	1	-91	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19201H	3	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19201H	4	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19201H	5	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19201H	6	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19203K	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19203K	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19203K	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19203K	4	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19204L	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19204L	2	-91	1	-91	-91	-91	-91	2	-91	-91	5	2	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19204L	3	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	1	-91	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19204L	5	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19205M	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19205M	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19205M	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19205M	4	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19206N	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19206N	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	6	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19206N	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	6	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19207P	1	-91	-91	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19207P	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19207P	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19207P	4	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19207P	5	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19207P	6	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19208Q	1	-91	-91	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19208Q	2	-91	1	-91	-91	-91	-91	2	-91	-91	5	-91	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19209R	1	-91	-91	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19209R	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19209R	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19209R	4	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	5	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19209R	5	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19210B	1	-91	-91	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19210B	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	3	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19210B	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	11	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19210B	4	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	6	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19210B	5	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	6	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19213E	1	-91	-91	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19213E	2	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	3	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19213E	3	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	6	-91	8	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19213E	4	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	3	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19213E	5	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	2	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19213E	6	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19214F	1	-91	-91	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19214F	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19214F	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	7	-91	11	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19214F	4	-91	2	4	5	-91	1	1	-91	-91	-91	-91	-91	-91	13	3	6	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19214F	5	-91	2	4	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	14	3	3	14	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19215G	1	-91	-91	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19215G	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19215G	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19215G	4	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19218K	1	-91	-91	-91	-91	-91	-91	1	-91	-91	2	-91	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19218K	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	6	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19218K	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19218K	4	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19218K	5	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19220W	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19220W	2	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19220W	3	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19220W	4	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	8	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19220W	5	1	-91	-91	-91	-91	-91	1	2	9	1	2	5	1	22	22	22	22	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19220W	6	1	-91	-91	-91	-91	-91	1	2	9	1	2	5	1	22	22	22	22	22	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19220W	7	1	-91	-91	-91	-91	-91	1	2	12	1	2	5	1	22	22	22	22	22	22	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19222Y	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19222Y	2	-91	1	-91	-91	-91	-91	2	-91	-91	5	2	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19222Y	3	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	1	-91	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19222Y	4	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19223Z	1	-91	-91	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19223Z	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19223Z	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19223Z	4	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19224A	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19224A	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19224A	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19224A	4	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19226C	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19226C	2	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19226C	3	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19226C	5	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19226C	6	1	-91	-91	-91	-91	-91	2	3	2	1	2	2	1	13	3	3	-91	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19227D	1	-91	-91	-91	-91	-91	-91	2	-91	-91	2	-91	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19227D	2	-91	1	-91	-91	-91	-91	1	-91	-91	1	1	8	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19227D	3	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19227D	4	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	1	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19227D	5	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	1	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19227D	6	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	21	21	21	21	21	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19228E	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19228E	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19228E	3	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	1	-91	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19228E	4	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	11	2	11	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19230Q	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19230Q	2	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19230Q	3	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	6	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19230Q	4	-91	1	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19230Q	5	-91	1	-91	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19231R	1	-91	-91	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19231R	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19231R	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19231R	4	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	1	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19231R	5	-91	1	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19231R	6	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	3	-91	22	22	22	22	22	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19234V	1	-91	-91	-91	-91	-91	-91	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19234V	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	1	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19234V	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19234V	4	-91	1	-91	-91	-91	-91	1	-91	-91	1	2	5	-91	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19235W	1	-91	-91	-91	-91	-91	-91	2	-91	-91	1	2	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19235W	2	-91	1	-91	-91	-91	-91	2	-91	-91	2	-91	2	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
NS19235W	3	-91	1	-91	-91	-91	-91	1	-91	-91	2	-91	1	-91	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91
