NSID	W1HhID	W1AgeIf	W1Sex	W1MarStat	W1LiveWit	W1EmpStat	W1EthGrp	W1R_1	W1R_2	W1R_3	W1R_4	W1R_5	W1R_6	W1R_7	W1R_8	W1R_9	W1R_10	W1R_11	W1R_12	W1R_13	W1R_14	W1STypeE	W1mainres	W1secores	W1histres	W1vInfoN	Designweight
NS14810L	4	21	1	1	2	1	1	17	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	0	5	1.36628717976343
NS14810L	5	9	1	-91	-91	-91	1	17	4	4	16	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	0	5	1.36628717976343
NS26012X	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	1.36628717976343
NS26012X	2	46	1	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	1.36628717976343
NS26012X	3	43	2	2	-91	2	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	1.36628717976343
NS26012X	4	18	1	1	2	5	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	1.36628717976343
NS26012X	5	16	2	1	2	5	1	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	1.36628717976343
NS21641P	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS21641P	2	50	2	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS21641P	3	48	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS21641P	4	15	2	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS22327W	1	14	2	-91	-91	-91	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	.196456906931692
NS22327W	2	38	2	2	-91	6	13	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	.196456906931692
NS22327W	3	41	1	2	-91	1	13	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	.196456906931692
NS22327W	4	10	2	-91	-91	-91	13	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	.196456906931692
NS22327W	5	9	1	-91	-91	-91	13	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	.196456906931692
NS17801E	1	14	2	-91	-91	-91	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	1.36628717976343
NS17801E	2	39	2	2	-91	6	7	11	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	1.36628717976343
NS17801E	3	43	1	2	-91	1	3	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	1.36628717976343
NS17801E	4	16	1	1	2	5	3	13	6	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	1.36628717976343
NS17801E	5	15	2	-91	-91	-91	3	13	6	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	1.36628717976343
NS17801E	6	6	2	-91	-91	-91	3	15	3	3	15	15	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	2	1.36628717976343
NS16030Z	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS16030Z	2	37	2	5	2	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS16030Z	3	17	2	1	2	5	1	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS16030Z	4	10	1	-91	-91	-91	1	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS11886S	1	13	2	-91	-91	-91	9	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	8	.280712770551838
NS11886S	2	41	2	2	-91	6	9	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	8	.280712770551838
NS11886S	3	48	1	2	-91	2	9	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	8	.280712770551838
NS11886S	4	16	2	1	2	5	9	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	8	.280712770551838
NS11886S	5	12	2	-91	-91	-91	9	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	8	.280712770551838
NS11886S	6	8	2	-91	-91	-91	9	13	3	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	8	.280712770551838
NS11886S	7	5	1	-91	-91	-91	9	13	3	3	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	8	.280712770551838
NS11886S	8	2	2	-91	-91	-91	9	13	3	3	13	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	8	.280712770551838
NS19997F	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS19997F	2	47	2	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS19997F	3	45	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS19997F	4	17	1	1	2	5	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS19997F	5	11	2	-91	-91	-91	1	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS12484C	1	13	2	-91	-91	-91	12	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976344
NS12484C	2	42	2	7	-91	1	12	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976344
NS12484C	3	45	1	7	2	1	12	8	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976344
NS12484C	4	17	1	1	2	5	12	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976344
NS19410F	1	14	1	-91	-91	-91	12	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.296052729323898
NS19410F	2	0	2	-91	-91	-91	12	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.296052729323898
NS19410F	3	8	1	-91	-91	-91	12	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.296052729323898
NS19410F	4	7	1	-91	-91	-91	12	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.296052729323898
NS19410F	5	16	2	1	2	5	12	13	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.296052729323898
NS22301A	1	14	1	-91	-91	-91	12	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	3	.296052729323898
NS22301A	2	33	2	5	-91	2	12	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	3	.296052729323898
NS22301A	3	1	1	-91	-91	-91	12	14	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	3	.296052729323898
NS22155Y	1	14	1	-91	-91	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	5	.370173169347943
NS22155Y	2	48	1	2	-91	1	8	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	5	.370173169347943
NS22155Y	3	47	2	2	-91	2	8	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	5	.370173169347943
NS22155Y	4	24	1	1	2	1	8	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	21	2	3	3	5	.370173169347943
NS22155Y	5	21	2	1	2	5	8	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	5	.370173169347943
NS14157G	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS14157G	2	54	2	2	-91	2	3	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS14157G	3	52	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS14157G	4	11	1	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS22006Z	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS22006Z	2	43	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS22006Z	3	37	1	2	-91	1	1	11	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS22006Z	4	24	1	1	2	1	1	13	3	6	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	16	2	3	2	2	1.36628717976343
NS22006Z	5	15	2	-91	-91	-91	1	13	3	6	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS18753Y	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
NS12141P	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	3	1.36628717976343
NS12141P	2	46	1	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	3	1.36628717976343
NS12141P	3	45	2	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	3	1.36628717976343
NS12141P	4	22	1	1	2	1	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	21	3	2	3	3	1.36628717976343
NS12141P	5	18	1	1	2	2	1	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	18	3	2	3	3	1.36628717976343
NS15406K	1	13	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS15406K	2	45	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS15406K	3	52	1	2	-91	1	1	11	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS15406K	4	17	1	1	2	5	1	13	3	6	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS15406K	5	20	2	1	2	4	1	15	4	3	15	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	18	2	3	2	5	1.36628717976343
NS24513S	1	14	2	-91	-91	-91	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.294685360397537
NS24513S	2	33	2	1	2	1	13	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.294685360397537
NS24513S	3	9	2	-91	-91	-91	13	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.294685360397537
NS24513S	4	11	2	-91	-91	-91	13	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	.294685360397537
NS20781Z	1	14	2	-91	-91	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	.370173169347943
NS20781Z	2	38	2	2	-91	6	8	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	.370173169347943
NS20781Z	3	40	1	2	-91	3	8	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	.370173169347943
NS20781Z	4	19	1	1	2	3	8	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	19	2	3	2	5	.370173169347943
NS20781Z	5	12	1	-91	-91	-91	8	13	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	.370173169347943
NS17582F	1	14	2	-91	-91	-91	9	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	.421069155827757
NS17582F	2	48	1	2	-91	3	9	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	.421069155827757
NS17582F	3	49	2	2	-91	6	9	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	.421069155827757
NS17582F	4	15	1	-91	-91	-91	9	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	.421069155827757
NS17582F	5	21	1	1	2	1	9	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	19	3	2	3	2	.421069155827757
NS17582F	6	19	1	1	2	5	9	13	3	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	2	3	2	.421069155827757
NS17582F	7	24	2	1	2	1	9	13	3	3	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	22	3	2	3	2	.421069155827757
NS23299D	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	5	.91085811984229
NS23299D	2	35	2	3	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	5	.91085811984229
NS23299D	3	30	1	3	-91	1	1	11	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	5	.91085811984229
NS23299D	4	11	2	-91	-91	-91	1	13	3	22	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	5	.91085811984229
NS23299D	5	7	2	-91	-91	-91	1	13	3	22	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	5	.91085811984229
NS19553P	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS19553P	2	43	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS19553P	3	46	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS19553P	4	17	2	1	2	5	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS13738L	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS13738L	2	36	2	5	1	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS13738L	3	30	1	1	1	2	1	11	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS13738L	4	17	1	1	2	5	1	13	3	6	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS23073D	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS23073D	2	39	1	3	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS23073D	3	39	2	3	-91	1	1	11	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS23073D	4	17	1	1	2	1	1	13	3	6	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	16	2	3	2	2	1.36628717976343
NS23073D	5	17	2	1	2	5	1	15	6	3	15	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS20107L	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS20107L	2	38	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS20107L	3	49	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS20107L	4	11	2	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS22098C	1	13	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	3	1.36628717976343
NS22098C	2	42	2	3	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	3	1.36628717976343
NS22098C	3	47	1	3	-91	1	1	11	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	3	1.36628717976343
NS12981K	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS12981K	2	40	2	5	2	6	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS12981K	3	17	1	1	2	1	1	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	16	2	0	2	2	1.36628717976343
NS12981K	4	15	1	-91	-91	-91	1	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS12981K	5	11	1	-91	-91	-91	1	13	13	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS12981K	6	4	1	-91	-91	-91	1	13	13	13	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	2	2	1.36628717976343
NS23263N	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS23263N	2	40	2	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS23263N	3	39	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS23263N	4	12	1	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS16748S	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS16748S	2	43	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS16748S	3	43	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS16748S	4	15	1	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	5	1.36628717976343
NS16748S	5	21	1	1	2	1	1	15	6	3	15	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	16	2	3	2	5	1.36628717976343
NS14036P	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.91085811984229
NS14036P	2	33	2	3	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.91085811984229
NS14036P	3	33	1	3	-91	1	1	11	2	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.91085811984229
NS14036P	4	15	2	-91	-91	-91	1	13	3	6	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.91085811984229
NS10270H	1	14	2	-91	-91	-91	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	.370173198302693
NS10270H	2	39	2	2	-91	6	8	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	.370173198302693
NS10270H	3	42	1	2	-91	1	8	8	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	.370173198302693
NS10270H	4	21	1	1	2	1	8	13	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	16	2	3	2	4	.370173198302693
NS14415H	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS14415H	2	49	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS14415H	3	57	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS14415H	4	14	2	-91	-91	-91	1	13	3	4	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	4	1.36628717976343
NS13279E	1	14	1	-91	-91	-91	9	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	5	.280712770551838
NS13279E	2	52	1	2	-91	1	9	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	5	.280712770551838
NS13279E	3	47	2	2	-91	2	9	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	5	.280712770551838
NS13279E	4	21	1	2	-91	1	9	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	16	2	3	3	5	.280712770551838
NS13279E	5	25	2	2	-91	6	9	18	7	7	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	3	5	.280712770551838
NS16134F	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS16134F	2	40	2	2	-91	2	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS16134F	3	41	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS16134F	4	12	2	-91	-91	-91	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS16134F	5	9	2	-91	-91	-91	1	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS16134F	6	4	1	-91	-91	-91	1	13	3	3	13	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS19606X	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS19606X	2	42	2	2	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS19606X	3	50	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS19606X	4	16	1	1	2	2	1	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	16	2	3	2	2	1.36628717976343
NS19606X	5	11	2	-91	-91	-91	1	13	3	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	1.36628717976343
NS14147M	1	14	2	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	4	1.36628717976343
NS14147M	2	39	1	5	-91	1	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	4	1.36628717976343
NS14147M	3	19	1	1	2	1	1	13	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	16	2	0	0	4	1.36628717976343
NS14147M	4	6	1	-91	-91	-91	1	13	3	13	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	0	0	4	1.36628717976343
NS16102V	1	14	1	-91	-91	-91	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	3	1.36628717976344
NS16102V	2	46	2	2	-91	6	1	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	3	1.36628717976344
NS16102V	3	52	1	2	-91	1	1	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	3	1.36628717976344
NS18768Y	1	14	2	-91	-91	-91	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.227972914986396
NS18768Y	2	33	2	2	-91	6	10	8	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.227972914986396
NS18768Y	3	34	1	2	-91	1	10	8	1	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.227972914986396
NS18768Y	4	7	2	-91	-91	-91	10	13	3	3	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	-91	2	3	2	2	.227972914986396
