NSID	ActNum	Activity	Start_Y	Start_M	Sweep	IntFlag	IntMonth	IntYear
NS20127A	5	2	2009	9	8	1	1	2016
NS20127A	6	2	-8	-8	7	1	6	2010
NS20127A	7	2	-8	-8	7	1	6	2010
NS20127A	8	2	-6	-1	6	1	5	2009
NS20127A	9	2	2006	9	5	1	6	2008
NS20127A	10	2	2006	-2	4	1	7	2007
NS20128B	1	2	-8	-8	7	1	7	2010
NS20128B	2	1	-8	-8	7	1	7	2010
NS20128B	3	1	2009	1	6	1	8	2009
NS20128B	4	1	2007	9	6	1	8	2009
NS20128B	5	5	2006	9	5	1	9	2008
NS20128B	6	2	2006	-2	4	1	7	2007
NS20129C	1	1	2014	6	8	1	11	2015
NS20129C	2	5	2012	9	8	1	11	2015
NS20129C	3	2	2010	6	8	1	11	2015
NS20129C	4	6	-8	-8	7	1	6	2010
NS20129C	5	5	-8	-8	7	1	6	2010
NS20129C	6	5	2008	9	6	1	6	2009
NS20129C	7	2	2008	9	6	1	6	2009
NS20129C	8	2	-6	-1	6	1	6	2009
NS20129C	9	2	2006	9	5	1	7	2008
NS20129C	10	2	2006	-2	4	1	8	2007
NS20131N	1	2	2008	9	8	1	2	2016
NS20131N	2	2	-7	-7	7	1	6	2010
NS20131N	3	2	2008	9	6	1	6	2009
NS20131N	4	2	2006	9	5	1	6	2008
NS20131N	5	2	2006	-2	4	1	9	2007
NS20132P	1	2	2006	-2	4	1	6	2007
NS20133Q	1	5	-7	-7	7	1	6	2010
NS20133Q	2	5	-6	-1	6	1	7	2009
NS20133Q	3	5	2006	9	5	1	8	2008
NS20133Q	4	5	2006	-2	4	1	7	2007
NS20134R	1	1	2006	-2	4	1	8	2007
NS20135S	1	3	2008	12	6	1	6	2009
NS20135S	2	1	2008	2	6	1	6	2009
NS20135S	3	1	2008	6	5	1	7	2008
NS20135S	4	5	2007	5	5	1	7	2008
NS20135S	5	6	2006	-2	4	1	7	2007
NS20136T	1	1	-8	-8	7	1	8	2010
NS20136T	2	1	-8	-8	7	1	8	2010
NS20136T	3	1	2008	4	6	1	5	2009
NS20136T	4	2	2006	9	5	1	7	2008
NS20136T	5	2	2006	-2	4	1	6	2007
NS20138W	1	2	2006	9	5	1	7	2008
NS20138W	2	2	2006	-2	4	1	10	2007
NS20139X	1	6	2006	-2	4	1	8	2007
NS20141H	1	5	2006	-2	4	1	7	2007
NS20142J	1	1	2013	10	8	1	6	2016
NS20142J	2	3	2013	6	8	1	6	2016
NS20142J	3	2	2012	9	8	1	6	2016
NS20142J	4	1	2010	2	8	1	6	2016
NS20142J	5	2	2008	9	8	1	6	2016
NS20142J	6	2	2008	9	6	1	6	2009
NS20142J	7	2	-5	-1	5	1	8	2008
NS20142J	8	2	2006	-2	4	1	6	2007
NS20143K	1	2	-8	-8	7	1	6	2010
NS20143K	2	1	-8	-8	7	1	6	2010
NS20143K	3	1	2009	3	6	1	6	2009
NS20143K	4	1	2008	5	6	1	6	2009
NS20143K	5	1	2007	6	5	1	7	2008
NS20143K	6	2	2006	-2	4	1	7	2007
NS20144L	1	4	-7	-7	7	1	6	2010
NS20144L	2	4	2008	5	6	1	9	2009
NS20144L	3	2	2006	9	5	1	7	2008
NS20144L	4	2	2006	-2	4	1	6	2007
NS20147P	1	5	2008	5	6	1	5	2009
NS20147P	2	5	2008	6	5	1	10	2008
NS20147P	3	2	2006	9	5	1	10	2008
NS20147P	4	2	2006	-2	4	1	-8	2007
NS20148Q	1	4	2013	7	8	1	9	2015
NS20148Q	2	1	2011	9	8	1	9	2015
NS20148Q	3	3	-8	-8	8	1	9	2015
NS20148Q	4	3	-8	-8	7	1	6	2010
NS20148Q	5	5	-8	-8	7	1	6	2010
NS20148Q	6	5	-8	-8	7	1	6	2010
NS20148Q	7	5	-8	-8	6	1	5	2009
NS20148Q	8	3	2006	6	5	1	6	2008
NS20148Q	9	6	2006	-2	4	1	8	2007
NS20149R	1	1	-8	-8	7	1	8	2010
NS20149R	2	1	-8	-8	7	1	8	2010
NS20149R	3	1	2008	12	6	1	7	2009
NS20149R	4	2	2007	9	6	1	7	2009
NS20149R	5	2	-6	-1	6	1	7	2009
NS20149R	6	3	2006	12	4	1	7	2007
NS20149R	7	2	2006	9	4	1	7	2007
NS20150B	1	1	2008	1	5	1	7	2008
NS20150B	2	3	2007	3	5	1	7	2008
NS20150B	3	3	2007	3	4	1	7	2007
NS20150B	4	2	2006	9	4	1	7	2007
NS20151C	1	2	-7	-7	7	1	9	2010
NS20151C	2	2	2007	9	6	1	6	2009
NS20151C	3	2	2007	9	5	1	6	2008
NS20151C	4	2	2006	-2	4	1	9	2007
NS20152D	1	1	2011	10	8	1	8	2015
NS20152D	2	2	2008	9	8	1	8	2015
NS20152D	3	2	-7	-7	7	1	5	2010
NS20152D	4	2	2008	9	6	1	5	2009
NS20152D	5	2	-5	-1	5	1	6	2008
NS20152D	6	2	2006	-2	4	1	7	2007
NS20153E	1	3	2015	8	8	1	11	2015
NS20153E	2	1	-8	-8	8	1	11	2015
NS20153E	3	2	-8	-8	7	1	7	2010
NS20153E	4	1	-8	-8	7	1	7	2010
NS20153E	5	1	2009	6	6	1	6	2009
NS20153E	6	3	2009	5	6	1	6	2009
NS20153E	7	6	2009	2	6	1	6	2009
NS20153E	8	3	2008	9	6	1	6	2009
NS20153E	9	2	-6	-1	6	1	6	2009
NS20153E	10	2	2006	9	5	1	7	2008
NS20153E	11	2	2006	-2	4	1	7	2007
NS20154F	1	1	2014	11	8	1	11	2015
NS20154F	2	1	2014	8	8	1	11	2015
NS20154F	3	2	2009	9	8	1	11	2015
NS20154F	4	2	-7	-7	7	1	6	2010
NS20154F	5	2	-6	-1	6	1	5	2009
NS20154F	6	2	-5	-1	5	1	6	2008
NS20154F	7	2	2006	-2	4	1	7	2007
NS20155G	1	1	2012	11	8	1	1	2016
NS20155G	2	2	2009	9	8	1	1	2016
NS20155G	3	2	-7	-7	7	1	5	2010
NS20155G	4	2	-6	-1	6	1	5	2009
NS20155G	5	2	2006	9	5	1	7	2008
NS20155G	6	2	2006	-2	4	1	6	2007
NS20156H	1	1	2014	6	8	1	5	2016
NS20156H	2	1	2013	4	8	1	5	2016
NS20156H	3	1	2013	3	8	1	5	2016
NS20156H	4	3	2013	1	8	1	5	2016
NS20156H	5	1	2012	1	8	1	5	2016
NS20156H	6	1	2011	7	8	1	5	2016
NS20156H	7	1	2011	4	8	1	5	2016
NS20156H	8	3	2010	8	8	1	5	2016
NS20156H	9	2	2006	9	8	1	5	2016
NS20158K	1	3	-8	-8	7	1	9	2010
NS20158K	2	1	-8	-8	7	1	9	2010
NS20158K	3	3	-8	-8	7	1	9	2010
NS20158K	4	3	2009	7	6	1	8	2009
NS20158K	5	2	2008	9	6	1	8	2009
NS20158K	6	2	-6	-1	6	1	8	2009
NS20158K	7	2	2007	9	5	1	9	2008
NS20158K	8	1	2006	1	5	1	9	2008
NS20158K	9	5	2007	1	4	1	7	2007
NS20158K	10	2	2006	9	4	1	7	2007
NS20159L	1	1	2011	10	8	1	11	2015
NS20159L	2	6	2011	7	8	1	11	2015
NS20159L	3	2	2008	9	8	1	11	2015
NS20159L	4	2	-7	-7	7	1	6	2010
NS20159L	5	2	2008	9	6	1	6	2009
NS20159L	6	2	-5	-1	5	1	6	2008
NS20159L	7	2	2006	-2	4	1	7	2007
NS20160W	1	1	-7	-7	7	1	9	2010
NS20160W	2	1	2009	3	6	1	6	2009
NS20160W	3	1	2008	2	6	1	6	2009
NS20160W	4	2	-6	-1	6	1	6	2009
NS20160W	5	2	2006	-2	4	1	8	2007
NS20163Z	1	4	2015	10	8	1	1	2016
NS20163Z	2	3	2011	12	8	1	1	2016
NS20163Z	3	1	-8	-8	8	1	1	2016
NS20163Z	4	2	2006	9	5	1	7	2008
NS20163Z	5	2	2006	-2	4	1	7	2007
NS20164A	1	1	2016	3	8	1	4	2016
NS20164A	2	1	2013	5	8	1	4	2016
NS20164A	3	1	2013	4	8	1	4	2016
NS20164A	4	1	2012	1	8	1	4	2016
NS20164A	5	1	2010	1	8	1	4	2016
NS20164A	6	1	2008	1	8	1	4	2016
NS20164A	7	5	2006	11	8	1	4	2016
NS20164A	8	5	2006	11	4	1	7	2007
NS20164A	9	1	2006	10	4	1	7	2007
NS20164A	10	2	2006	-2	4	1	7	2007
NS20165B	1	3	-8	-8	8	1	11	2015
NS20166C	1	1	2015	7	8	1	2	2016
NS20166C	2	3	2013	2	8	1	2	2016
NS20166C	3	1	2011	10	8	1	2	2016
NS20166C	4	1	2010	6	8	1	2	2016
NS20166C	5	1	-8	-8	7	1	6	2010
NS20166C	6	1	-8	-8	7	1	6	2010
NS20166C	7	1	2009	5	6	1	6	2009
NS20166C	8	3	2008	11	6	1	6	2009
NS20166C	9	1	2008	8	6	1	6	2009
NS20166C	10	3	2008	5	6	1	6	2009
NS20166C	11	3	2008	6	5	1	7	2008
NS20166C	12	1	2007	10	5	1	7	2008
NS20166C	13	2	2006	9	5	1	7	2008
NS20166C	14	2	2006	-2	4	1	9	2007
NS20167D	1	3	-8	-8	7	1	6	2010
NS20167D	2	5	-8	-8	7	1	6	2010
NS20167D	3	1	-8	-8	7	1	6	2010
NS20167D	4	2	-8	-8	7	1	6	2010
NS20167D	5	2	2007	9	6	1	6	2009
NS20167D	6	2	2006	9	5	1	7	2008
NS20167D	7	2	2006	-2	4	1	7	2007
NS20168E	1	1	2014	12	8	1	9	2015
NS20168E	2	1	2012	1	8	1	9	2015
NS20168E	3	2	2010	9	8	1	9	2015
NS20168E	4	1	2009	9	8	1	9	2015
NS20168E	5	6	-8	-8	7	1	5	2010
NS20168E	6	1	-8	-8	7	1	5	2010
NS20168E	7	1	-8	-8	7	1	5	2010
NS20168E	8	1	-8	-8	6	1	5	2009
NS20168E	9	1	-8	-8	5	1	6	2008
NS20168E	10	2	2006	-2	4	1	7	2007
NS20169F	1	1	2014	11	8	1	5	2016
NS20169F	2	1	2014	5	8	1	5	2016
NS20169F	3	1	2011	6	8	1	5	2016
NS20169F	4	2	2008	9	8	1	5	2016
NS20169F	5	2	-7	-7	7	1	7	2010
NS20169F	6	2	2008	10	6	1	6	2009
NS20169F	7	1	2007	9	5	1	8	2008
NS20169F	8	2	2006	9	5	1	8	2008
NS20169F	9	2	2006	-2	4	1	7	2007
NS20171R	1	4	2009	8	8	1	5	2016
NS20171R	2	4	-8	-8	7	1	6	2010
NS20171R	3	3	-8	-8	7	1	6	2010
NS20171R	4	3	2007	6	6	1	6	2009
NS20171R	5	1	2008	8	5	1	9	2008
NS20171R	6	3	2007	8	5	1	9	2008
NS20171R	7	2	2006	9	5	1	9	2008
NS20171R	8	2	2006	-2	4	1	7	2007
NS20172S	1	1	2012	7	8	1	5	2016
NS20172S	2	1	2012	1	8	1	5	2016
NS20172S	3	1	2011	12	8	1	5	2016
NS20172S	4	1	2010	3	8	1	5	2016
NS20172S	5	1	2006	7	8	1	5	2016
NS20172S	6	1	-6	-1	6	1	5	2009
NS20172S	7	2	2006	9	5	1	7	2008
NS20172S	8	2	2006	-2	4	1	6	2007
NS20173T	1	3	2015	6	8	1	1	2016
NS20173T	2	1	2014	10	8	1	1	2016
NS20173T	3	1	2014	8	8	1	1	2016
NS20173T	4	3	2013	11	8	1	1	2016
NS20173T	5	1	2007	10	8	1	1	2016
NS20173T	6	3	2006	12	8	1	1	2016
NS20173T	7	1	2006	10	8	1	1	2016
NS20173T	8	3	2006	7	8	1	1	2016
NS20174V	1	6	-8	-8	7	1	9	2010
NS20174V	2	2	-8	-8	7	1	9	2010
NS20174V	3	2	2008	9	6	1	9	2009
NS20174V	4	2	2007	9	5	1	7	2008
NS20174V	5	2	-5	-1	5	1	7	2008
NS20174V	6	2	2007	9	4	1	8	2007
NS20174V	7	2	2006	9	4	1	8	2007
NS20175W	1	1	-8	-8	7	1	6	2010
NS20175W	2	5	-8	-8	7	1	6	2010
NS20175W	3	5	2008	9	6	1	6	2009
NS20175W	4	1	2007	4	6	1	6	2009
NS20175W	5	1	2007	4	5	1	7	2008
NS20175W	6	2	2006	-2	4	1	7	2007
NS20176X	1	2	2006	-2	4	1	6	2007
NS20177Y	1	1	2015	12	8	1	6	2016
NS20177Y	2	1	2015	7	8	1	6	2016
NS20177Y	3	1	2014	4	8	1	6	2016
NS20177Y	4	1	2011	9	8	1	6	2016
NS20177Y	5	2	2008	9	8	1	6	2016
NS20177Y	6	2	-7	-7	7	1	6	2010
NS20177Y	7	2	2008	9	6	1	5	2009
NS20177Y	8	2	-5	-1	5	1	7	2008
NS20177Y	9	2	2006	-2	4	1	7	2007
NS20178Z	1	1	-8	-8	6	1	6	2009
NS20178Z	2	2	2006	9	5	1	6	2008
NS20178Z	3	-1	-1	-1	4	0	-1	-1
NS20179A	1	1	2010	8	8	1	9	2016
NS20179A	2	1	2009	9	8	1	9	2016
NS20179A	3	1	2008	7	8	1	9	2016
NS20179A	4	2	2001	9	8	1	9	2016
NS20180K	1	1	-7	-7	7	1	6	2010
NS20180K	2	1	2008	9	6	1	6	2009
NS20180K	3	2	-6	-1	6	1	6	2009
NS20180K	4	1	2006	9	5	1	7	2008
NS20180K	5	2	2006	-2	4	1	7	2007
NS20181L	1	2	2006	-2	4	1	7	2007
NS20182M	1	1	2011	4	8	1	5	2016
NS20182M	2	5	2006	7	8	1	5	2016
NS20182M	3	1	-8	-8	7	1	6	2010
NS20182M	4	5	-8	-8	7	1	6	2010
NS20182M	5	5	2007	7	6	1	6	2009
NS20182M	6	5	2007	9	5	1	7	2008
NS20182M	7	1	2006	-8	5	1	7	2008
NS20182M	8	1	2006	-2	4	1	6	2007
NS20183N	1	-1	-1	-1	4	0	-1	-1
NS20184P	1	1	-8	-8	7	1	7	2010
NS20184P	2	2	-8	-8	7	1	7	2010
NS20184P	3	2	2008	9	6	1	6	2009
NS20184P	4	2	-5	-1	5	1	6	2008
NS20184P	5	2	2006	-2	4	1	7	2007
NS20185Q	1	5	2007	11	5	1	7	2008
NS20185Q	2	1	2007	3	5	1	7	2008
NS20185Q	3	1	2007	5	4	1	6	2007
NS20185Q	4	2	2006	9	4	1	6	2007
NS20186R	1	1	2012	9	8	1	8	2015
NS20186R	2	2	2008	9	8	1	8	2015
NS20186R	3	2	-7	-7	7	1	6	2010
NS20186R	4	2	2008	9	6	1	6	2009
NS20186R	5	2	-5	-1	5	1	6	2008
NS20186R	6	2	2006	-2	4	1	7	2007
NS20187S	1	1	2009	8	8	1	1	2016
NS20187S	2	1	-7	-7	7	1	6	2010
NS20187S	3	1	2007	12	6	1	6	2009
NS20187S	4	1	2008	4	5	1	6	2008
NS20187S	5	3	2006	9	5	1	6	2008
NS20187S	6	1	2007	5	4	1	8	2007
NS20187S	7	3	2006	9	4	1	8	2007
NS20188T	1	2	-7	-7	7	1	8	2010
NS20188T	2	2	2008	10	6	1	7	2009
NS20188T	3	1	2008	3	5	1	7	2008
NS20188T	4	2	-5	-1	5	1	7	2008
NS20188T	5	2	2006	-2	4	1	8	2007
NS20190E	1	2	2014	9	8	1	1	2016
NS20190E	2	1	2012	4	8	1	1	2016
NS20190E	3	1	2009	9	8	1	1	2016
NS20190E	4	2	2007	9	8	1	1	2016
NS20190E	5	2	2008	9	6	1	6	2009
NS20190E	6	2	2006	9	5	1	7	2008
NS20190E	7	2	2006	-2	4	1	6	2007
NS20191F	1	1	-8	-8	7	1	6	2010
NS20191F	2	3	-8	-8	7	1	6	2010
NS20191F	3	3	-6	-1	6	1	6	2009
NS20191F	4	2	2007	9	5	1	7	2008
NS20191F	5	2	-5	-1	5	1	7	2008
NS20191F	6	2	2006	-2	4	1	7	2007
NS20193H	1	6	2009	8	6	1	9	2009
NS20193H	2	3	2009	2	6	1	9	2009
NS20193H	3	1	2007	10	6	1	9	2009
NS20193H	4	5	2007	8	5	1	10	2008
NS20193H	5	2	-5	-1	5	1	10	2008
NS20193H	6	2	2006	-2	4	1	7	2007
NS20195K	1	1	2015	2	8	1	12	2015
NS20195K	2	1	2012	8	8	1	12	2015
NS20195K	3	2	2009	10	8	1	12	2015
NS20195K	4	2	-8	-8	7	1	6	2010
NS20195K	5	1	-8	-8	7	1	6	2010
NS20195K	6	1	2008	9	6	1	6	2009
NS20195K	7	2	-6	-1	6	1	6	2009
NS20195K	8	2	-5	-1	5	1	6	2008
NS20195K	9	2	2006	-2	4	1	6	2007
NS20196L	1	2	-7	-7	7	1	7	2010
NS20196L	2	2	2008	9	6	1	5	2009
NS20196L	3	2	-5	-1	5	1	7	2008
NS20196L	4	2	2006	-2	4	1	6	2007
NS20197M	1	3	2011	4	8	1	11	2015
NS20197M	2	2	2009	9	8	1	11	2015
NS20197M	3	1	-7	-7	7	1	5	2010
NS20197M	4	1	2008	10	6	1	6	2009
NS20197M	5	2	2007	9	6	1	6	2009
NS20197M	6	5	2007	9	5	1	6	2008
NS20197M	7	5	2006	-2	4	1	9	2007
NS20198N	1	1	2009	4	8	1	6	2016
NS20198N	2	1	2006	6	8	1	6	2016
NS20200F	1	1	2013	11	8	1	1	2016
NS20200F	2	1	2007	9	8	1	1	2016
NS20200F	3	1	2007	6	8	1	1	2016
NS20200F	4	2	-8	-8	8	1	1	2016
NS20201G	1	1	2013	9	8	1	3	2016
NS20201G	2	1	2006	6	8	1	3	2016
NS20201G	3	1	-8	-8	7	1	6	2010
NS20201G	4	2	-8	-8	7	1	6	2010
NS20201G	5	2	2007	9	6	1	5	2009
NS20201G	6	5	2006	9	5	1	6	2008
NS20201G	7	2	2006	-2	4	1	7	2007
NS20202H	1	1	2013	7	8	1	1	2016
NS20202H	2	1	2012	9	8	1	1	2016
NS20202H	3	2	2008	9	8	1	1	2016
NS20202H	4	2	-7	-7	7	1	5	2010
NS20202H	5	2	2008	9	6	1	5	2009
NS20202H	6	2	2006	9	5	1	6	2008
NS20202H	7	2	2006	-2	4	1	9	2007
NS20203J	1	1	2015	8	8	1	8	2015
NS20203J	2	1	2014	4	8	1	8	2015
NS20203J	3	1	2012	6	8	1	8	2015
NS20203J	4	1	2006	10	8	1	8	2015
NS20203J	5	2	-7	-7	7	1	5	2010
NS20203J	6	2	2008	9	6	1	5	2009
NS20203J	7	2	2006	9	5	1	6	2008
NS20203J	8	2	2006	-2	4	1	6	2007
NS20204K	1	1	-8	-8	7	1	6	2010
NS20204K	2	5	-8	-8	7	1	6	2010
NS20204K	3	5	-6	-1	6	1	6	2009
NS20204K	4	5	2006	8	5	1	6	2008
NS20204K	5	5	2006	-2	4	1	6	2007
NS20205L	1	1	2013	5	8	1	4	2016
NS20205L	2	1	2012	5	8	1	4	2016
NS20205L	3	1	2008	7	8	1	4	2016
NS20205L	4	2	-7	-7	7	1	9	2010
NS20205L	5	2	2008	5	6	1	7	2009
NS20205L	6	2	-5	-1	5	1	7	2008
NS20205L	7	2	2006	-2	4	1	6	2007
NS20206M	1	1	2013	11	8	1	4	2016
NS20206M	2	3	2013	5	8	1	4	2016
NS20206M	3	1	2011	2	8	1	4	2016
NS20206M	4	2	2007	9	8	1	4	2016
NS20206M	5	2	-7	-7	7	1	6	2010
NS20206M	6	2	2007	9	6	1	9	2009
NS20206M	7	3	2008	6	5	1	6	2008
NS20206M	8	2	2006	9	5	1	6	2008
NS20206M	9	2	2006	-2	4	1	6	2007
NS20207N	1	1	2010	10	8	1	1	2016
NS20207N	2	2	2006	9	8	1	1	2016
NS20207N	3	1	-8	-8	7	1	5	2010
NS20207N	4	2	-8	-8	7	1	5	2010
NS20207N	5	2	2007	9	6	1	5	2009
NS20207N	6	2	2006	9	5	1	8	2008
NS20207N	7	2	2006	-2	4	1	6	2007
NS20209Q	1	2	2008	9	6	1	5	2009
NS20209Q	2	2	-5	-1	5	1	6	2008
NS20209Q	3	2	2006	-2	4	1	8	2007
NS20210A	1	1	2014	7	8	1	5	2016
NS20210A	2	1	2013	10	8	1	5	2016
NS20210A	3	1	2010	6	8	1	5	2016
NS20210A	4	1	-8	-8	7	1	7	2010
NS20210A	5	2	-8	-8	7	1	7	2010
NS20210A	6	2	-6	-1	6	1	6	2009
NS20210A	7	2	2006	9	5	1	7	2008
NS20210A	8	2	2006	-2	4	1	6	2007
NS20211B	1	-1	-1	-1	4	0	-1	-1
NS20212C	1	4	2015	11	8	1	2	2016
NS20212C	2	1	2015	1	8	1	2	2016
NS20212C	3	1	-8	-8	8	1	2	2016
NS20212C	4	2	-7	-7	7	1	5	2010
NS20212C	5	2	2008	9	6	1	6	2009
NS20212C	6	2	2006	9	5	1	7	2008
NS20212C	7	2	2006	-2	4	1	7	2007
NS20215F	1	3	2016	1	8	1	3	2016
NS20215F	2	1	2013	9	8	1	3	2016
NS20215F	3	6	2012	9	8	1	3	2016
NS20215F	4	3	2011	9	8	1	3	2016
NS20215F	5	2	2008	9	8	1	3	2016
NS20215F	6	2	-7	-7	7	1	5	2010
NS20215F	7	2	2008	9	6	1	6	2009
NS20215F	8	1	2008	7	5	1	8	2008
NS20215F	9	2	2006	9	5	1	8	2008
NS20215F	10	2	2006	-2	4	1	8	2007
NS20217H	1	1	2015	8	8	1	12	2015
NS20217H	2	1	2008	12	8	1	12	2015
NS20217H	3	1	-7	-7	7	1	8	2010
NS20217H	4	1	2008	12	6	1	6	2009
NS20217H	5	2	-6	-1	6	1	6	2009
NS20217H	6	2	2006	9	5	1	6	2008
NS20217H	7	2	2006	-2	4	1	7	2007
NS20219K	1	1	2016	4	8	1	5	2016
NS20219K	2	3	2016	2	8	1	5	2016
NS20219K	3	1	2015	10	8	1	5	2016
NS20219K	4	6	2015	7	8	1	5	2016
NS20219K	5	2	2014	10	8	1	5	2016
NS20219K	6	1	2014	6	8	1	5	2016
NS20219K	7	2	2014	5	8	1	5	2016
NS20219K	8	1	2012	10	8	1	5	2016
NS20219K	9	1	2011	9	8	1	5	2016
NS20219K	10	2	2008	10	8	1	5	2016
NS20219K	11	2	-7	-7	7	1	6	2010
NS20219K	12	2	2008	9	6	1	8	2009
NS20219K	13	2	-5	-1	5	1	6	2008
NS20219K	14	2	2006	-2	4	1	9	2007
NS20221W	1	1	2015	11	8	1	5	2016
NS20221W	2	1	2013	10	8	1	5	2016
NS20221W	3	1	2012	7	8	1	5	2016
NS20221W	4	6	2011	8	8	1	5	2016
NS20221W	5	2	2008	10	8	1	5	2016
NS20221W	6	2	-7	-7	7	1	6	2010
NS20221W	7	2	2008	9	6	1	6	2009
NS20221W	8	2	2006	8	5	1	6	2008
NS20221W	9	2	2006	-2	4	1	7	2007
NS20222X	1	1	2013	7	8	1	3	2016
NS20222X	2	2	2008	9	8	1	3	2016
NS20222X	3	2	-7	-7	7	1	5	2010
NS20222X	4	2	2008	9	6	1	5	2009
NS20222X	5	2	-5	-1	5	1	6	2008
NS20222X	6	2	2006	-2	4	1	7	2007
NS20223Y	1	5	2015	9	8	1	1	2016
NS20223Y	2	1	2015	3	8	1	1	2016
NS20223Y	3	1	2014	9	8	1	1	2016
NS20223Y	4	6	2013	1	8	1	1	2016
NS20223Y	5	1	2012	1	8	1	1	2016
NS20223Y	6	-8	-1	-1	8	1	1	2016
NS20223Y	7	6	2007	1	8	1	1	2016
NS20223Y	8	2	-7	-7	7	1	8	2010
NS20223Y	9	2	2007	9	6	1	6	2009
NS20223Y	10	2	2007	9	5	1	7	2008
NS20223Y	11	2	2006	9	5	1	7	2008
NS20223Y	12	2	2006	-2	4	1	8	2007
NS20224Z	1	1	2012	4	8	1	12	2015
NS20224Z	2	1	2011	6	8	1	12	2015
NS20224Z	3	1	2007	11	8	1	12	2015
NS20224Z	4	1	-7	-7	7	1	6	2010
NS20224Z	5	1	2008	6	6	1	7	2009
NS20224Z	6	1	2007	11	5	1	10	2008
NS20224Z	7	1	2007	5	5	1	10	2008
NS20224Z	8	2	2006	-2	4	1	7	2007
NS20226B	1	3	2015	12	8	1	5	2016
NS20226B	2	1	2013	2	8	1	5	2016
NS20226B	3	2	2010	9	8	1	5	2016
NS20226B	4	2	2008	9	8	1	5	2016
NS20226B	5	6	-8	-8	7	1	7	2010
NS20226B	6	2	-8	-8	7	1	7	2010
NS20226B	7	2	2007	9	6	1	7	2009
NS20226B	8	2	2007	9	5	1	7	2008
NS20226B	9	2	2006	9	5	1	7	2008
NS20226B	10	2	2006	-2	4	1	8	2007
NS20227C	1	1	-8	-8	8	1	12	2015
NS20227C	2	6	-8	-8	7	1	9	2010
NS20227C	3	2	-8	-8	7	1	9	2010
NS20227C	4	2	2008	9	6	1	6	2009
NS20227C	5	2	2007	9	6	1	6	2009
NS20227C	6	3	2008	5	5	1	6	2008
NS20227C	7	2	2007	9	5	1	6	2008
NS20227C	8	2	2007	9	4	1	9	2007
NS20227C	9	6	2007	6	4	1	9	2007
NS20227C	10	2	2006	9	4	1	9	2007
NS20228D	1	2	-8	-8	7	1	6	2010
NS20228D	2	2	-8	-8	7	1	6	2010
NS20228D	3	2	2008	9	6	1	6	2009
NS20228D	4	2	-6	-1	6	1	6	2009
NS20228D	5	2	-5	-1	5	1	7	2008
NS20228D	6	2	2006	-2	4	1	6	2007
NS20229E	1	1	2014	9	8	1	1	2016
NS20229E	2	2	2013	9	8	1	1	2016
NS20229E	3	1	2013	1	8	1	1	2016
NS20229E	4	2	2009	10	8	1	1	2016
NS20229E	5	1	2008	9	8	1	1	2016
NS20229E	6	2	-8	-8	7	1	6	2010
NS20229E	7	2	-8	-8	7	1	6	2010
NS20229E	8	2	2008	9	6	1	7	2009
NS20229E	9	2	-6	-1	6	1	7	2009
NS20229E	10	2	2006	9	5	1	6	2008
NS20229E	11	-1	-1	-1	4	0	-1	-1
NS20230P	1	1	2013	6	8	1	1	2016
NS20230P	2	1	2009	11	8	1	1	2016
NS20230P	3	1	2009	11	8	1	1	2016
NS20230P	4	1	2009	11	8	1	1	2016
NS20230P	5	2	2009	9	8	1	1	2016
NS20230P	6	1	2008	9	8	1	1	2016
NS20230P	7	1	2008	9	6	1	6	2009
NS20230P	8	2	-6	-1	6	1	6	2009
NS20230P	9	3	-8	-8	5	1	7	2008
NS20230P	10	2	2006	-2	4	1	9	2007
NS20231Q	1	1	2014	7	8	1	11	2015
NS20231Q	2	1	2012	7	8	1	11	2015
NS20231Q	3	2	2011	9	8	1	11	2015
NS20231Q	4	1	2010	5	8	1	11	2015
NS20231Q	5	2	-7	-7	7	1	6	2010
NS20231Q	6	2	2007	9	6	1	5	2009
NS20231Q	7	2	2007	3	5	1	6	2008
NS20231Q	8	5	2006	-2	4	1	8	2007
NS20235V	1	3	2015	9	8	1	4	2016
NS20235V	2	6	2014	1	8	1	4	2016
NS20235V	3	1	2013	1	8	1	4	2016
NS20235V	4	3	2007	2	8	1	4	2016
NS20235V	5	3	-7	-7	7	1	6	2010
NS20235V	6	3	2008	7	6	1	6	2009
NS20235V	7	1	-6	-1	6	1	6	2009
NS20235V	8	3	2007	6	5	1	6	2008
NS20235V	9	3	2007	3	4	1	8	2007
NS20235V	10	2	2006	9	4	1	8	2007
NS20237X	1	1	2016	3	8	1	5	2016
NS20237X	2	1	2013	5	8	1	5	2016
NS20237X	3	2	2012	9	8	1	5	2016
NS20237X	4	1	2007	1	8	1	5	2016
NS20237X	5	1	-6	-1	6	1	8	2009
NS20237X	6	1	-5	-1	5	1	7	2008
NS20237X	7	5	2006	-2	4	1	6	2007
NS20238Y	1	1	-8	-8	7	1	6	2010
NS20238Y	2	3	-8	-8	7	1	6	2010
NS20238Y	3	3	2009	3	6	1	5	2009
NS20238Y	4	5	2008	9	6	1	5	2009
NS20238Y	5	2	-6	-1	6	1	5	2009
NS20238Y	6	2	2006	9	5	1	7	2008
NS20238Y	7	2	2006	-2	4	1	7	2007
NS20240J	1	1	2015	10	8	1	9	2016
NS20240J	2	1	2014	9	8	1	9	2016
NS20240J	3	2	2010	9	8	1	9	2016
